Title,Description,Keywords,Reward,WorkerId,expt,Input.trialtype,Input.shape,Input.trial1_type,Input.trial1_adj,Input.trial1_left,Input.trial1_right,Input.trial1_exemplar,Input.trial1_alienA,Input.trial1_alienB,Input.trial1_ref_adj,Input.trial1_ref,Input.trial1_correct,Answer.Allen_eyes,Answer.comments,Answer.difficulty_scale,Answer.explanation,Answer.story_character,Answer.trial1,Approve,Reject
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_51,Experiment 2a,trialtype7,shape2,FeatureSize,Feature,feature,size,shape2_dirty4_tall,shape2_clean4_tall,shape2_dirty4,dirty,DIRTY,left,3,Allen is so cute!,7,Assumptions and comprehension.,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_52,Experiment 2a,trialtype6,shape2,FeatureSize,Size,size,feature,shape2_dirty4_tall,shape2_dirty4,shape2_clean4_tall,tall,TALL,left,3,,3,Assessing how things are viewed or labeled,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_53,Experiment 2a,trialtype6,shape2,FeatureSize,Size,size,feature,shape2_dirty4_tall,shape2_dirty4,shape2_clean4_tall,tall,TALL,left,3,,4,how observative someone is.,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_54,Experiment 2a,trialtype5,shape2,FeatureSize,Size,feature,size,shape2_dirty4_tall,shape2_clean4_tall,shape2_dirty4,tall,TALL,right,3,,7,to judge how tall something looks like if they tell you it was tall.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_55,Experiment 2a,trialtype6,shape2,FeatureSize,Size,size,feature,shape2_dirty4_tall,shape2_dirty4,shape2_clean4_tall,tall,TALL,left,3,,7,paying attention.,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_56,Experiment 2a,trialtype7,shape2,FeatureSize,Feature,feature,size,shape2_dirty4_tall,shape2_clean4_tall,shape2_dirty4,dirty,DIRTY,left,3,,6,helping identify w/kids,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_57,Experiment 2a,trialtype6,shape2,FeatureSize,Size,size,feature,shape2_dirty4_tall,shape2_dirty4,shape2_clean4_tall,tall,TALL,left,3,,2,Testing kids attention to detail.,Allen,,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_58,Experiment 2a,trialtype8,shape2,FeatureSize,Feature,size,feature,shape2_dirty4_tall,shape2_dirty4,shape2_clean4_tall,dirty,DIRTY,right,3,,6,This experiment was just to distinguish dirty from cleanliness by coloring it with mud color.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_59,Experiment 2a,trialtype7,shape2,FeatureSize,Feature,feature,size,shape2_dirty4_tall,shape2_clean4_tall,shape2_dirty4,dirty,DIRTY,left,3,none,5,impressions of dirt,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_60,Experiment 2a,trialtype5,shape2,FeatureSize,Size,feature,size,shape2_dirty4_tall,shape2_clean4_tall,shape2_dirty4,tall,TALL,right,3,,6,Kids Intelligence,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_61,Experiment 2a,trialtype7,shape2,FeatureSize,Feature,feature,size,shape2_dirty4_tall,shape2_clean4_tall,shape2_dirty4,dirty,DIRTY,left,3,,6,"Something about how we perceive ""dirty"" to be a direct reference to dirt? Not entirely sure, but there's no innate reason to believe that a ""clean"" glorp would be sparkling and white, it just seems intuitively true.",Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_62,Experiment 2a,trialtype5,shape2,FeatureSize,Size,feature,size,shape2_dirty4_tall,shape2_clean4_tall,shape2_dirty4,tall,TALL,right,3,This was a good survey.,3,Infering about an object based on limited information.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_63,Experiment 2a,trialtype7,shape2,FeatureSize,Feature,feature,size,shape2_dirty4_tall,shape2_clean4_tall,shape2_dirty4,dirty,DIRTY,left,3,,6,"Really, no idea.",Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_64,Experiment 2a,trialtype7,shape2,FeatureSize,Feature,feature,size,shape2_dirty4_tall,shape2_clean4_tall,shape2_dirty4,dirty,DIRTY,left,3,,5,"No clue, reading and memory",Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_65,Experiment 2a,trialtype9,shape3,FeatureSize,Size,feature,size,shape7_pointy4_short,shape7_smooth4_short,shape7_pointy4_long,short,SHORT,right,3,,3,What characteristics people consider to be most defining.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_66,Experiment 2a,trialtype11,shape3,FeatureSize,Feature,feature,size,shape7_pointy4_short,shape7_smooth4_short,shape7_pointy4_long,pointy,POINTY,left,3,,5,Childs thoughts,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_67,Experiment 2a,trialtype11,shape3,FeatureSize,Feature,feature,size,shape7_pointy4_short,shape7_smooth4_short,shape7_pointy4_long,pointy,POINTY,left,3,,5,What people notice about the illustrations.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_68,Experiment 2a,trialtype9,shape3,FeatureSize,Size,feature,size,shape7_pointy4_short,shape7_smooth4_short,shape7_pointy4_long,short,SHORT,right,3,,3,"Language and if the word ""short"" has a horizontal connotation.",Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_69,Experiment 2a,trialtype10,shape3,FeatureSize,Size,size,feature,shape7_pointy4_short,shape7_pointy4_long,shape7_smooth4_short,short,SHORT,left,3,,3,Size perception and memory,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_70,Experiment 2a,trialtype11,shape3,FeatureSize,Feature,feature,size,shape7_pointy4_short,shape7_smooth4_short,shape7_pointy4_long,pointy,POINTY,left,3,,5,Cognitive Functions,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_71,Experiment 2a,trialtype10,shape3,FeatureSize,Size,size,feature,shape7_pointy4_short,shape7_pointy4_long,shape7_smooth4_short,short,SHORT,left,3,"your sentence in the first picture ""He wants to tell you about some things other planets."" needs the word ""on"" or ""about"" before ""other planets""",4,"being able to identify like objects, as well as your perception of short and long",Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_72,Experiment 2a,trialtype12,shape3,FeatureSize,Feature,size,feature,shape7_pointy4_short,shape7_pointy4_long,shape7_smooth4_short,pointy,POINTY,right,3,,7,I do not know.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_73,Experiment 2a,trialtype11,shape3,FeatureSize,Feature,feature,size,shape7_pointy4_short,shape7_smooth4_short,shape7_pointy4_long,pointy,POINTY,left,3,,2,See if I can remember things.,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_74,Experiment 2a,trialtype10,shape3,FeatureSize,Size,size,feature,shape7_pointy4_short,shape7_pointy4_long,shape7_smooth4_short,short,SHORT,left,3,,5,recall?,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_75,Experiment 2a,trialtype11,shape3,FeatureSize,Feature,feature,size,shape7_pointy4_short,shape7_smooth4_short,shape7_pointy4_long,pointy,POINTY,left,3,,5,,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_76,Experiment 2a,trialtype12,shape3,FeatureSize,Feature,size,feature,shape7_pointy4_short,shape7_pointy4_long,shape7_smooth4_short,pointy,POINTY,right,3,,6,To see what object participants are likely to believe is a glorp.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_77,Experiment 2a,trialtype9,shape3,FeatureSize,Size,feature,size,shape7_pointy4_short,shape7_smooth4_short,shape7_pointy4_long,short,SHORT,right,3,,4,"Preparing ourselves for the alien invasion where they throw special ninja stars called ""glorps.""",Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_78,Experiment 2a,trialtype12,shape3,FeatureSize,Feature,size,feature,shape7_pointy4_short,shape7_pointy4_long,shape7_smooth4_short,pointy,POINTY,right,3,,5,,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_79,Experiment 2a,trialtype10,shape3,FeatureSize,Size,size,feature,shape7_pointy4_short,shape7_pointy4_long,shape7_smooth4_short,short,SHORT,left,3,the truth is out there,5,I'm not gonna say aliens....but it was aliens.,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_80,Experiment 2a,trialtype10,shape3,FeatureSize,Size,size,feature,shape7_pointy4_short,shape7_pointy4_long,shape7_smooth4_short,short,SHORT,left,3,n/a,5,how people interpret things,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_81,Experiment 2a,trialtype9,shape3,FeatureSize,Size,feature,size,shape7_pointy4_short,shape7_smooth4_short,shape7_pointy4_long,short,SHORT,right,3,,2,correlation between picture and size,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_82,Experiment 2a,trialtype12,shape3,FeatureSize,Feature,size,feature,shape7_pointy4_short,shape7_pointy4_long,shape7_smooth4_short,pointy,POINTY,right,3,,5,,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_83,Experiment 2a,trialtype10,shape3,FeatureSize,Size,size,feature,shape7_pointy4_short,shape7_pointy4_long,shape7_smooth4_short,short,SHORT,left,3,,4,symbol identification,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_84,Experiment 2a,trialtype9,shape3,FeatureSize,Size,feature,size,shape7_pointy4_short,shape7_smooth4_short,shape7_pointy4_long,short,SHORT,right,3,,5,No idea.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_85,Experiment 2a,trialtype11,shape3,FeatureSize,Feature,feature,size,shape7_pointy4_short,shape7_smooth4_short,shape7_pointy4_long,pointy,POINTY,left,3,,5,short term memory and perception.,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_86,Experiment 2a,trialtype11,shape3,FeatureSize,Feature,feature,size,shape7_pointy4_short,shape7_smooth4_short,shape7_pointy4_long,pointy,POINTY,left,3,nice pictures.,6,"Applying the information presented by Allen to make an educated guess about his culture, language and world.",Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_87,Experiment 2a,trialtype12,shape3,FeatureSize,Feature,size,feature,shape7_pointy4_short,shape7_pointy4_long,shape7_smooth4_short,pointy,POINTY,right,3,,7,,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_88,Experiment 2a,trialtype12,shape3,FeatureSize,Feature,size,feature,shape7_pointy4_short,shape7_pointy4_long,shape7_smooth4_short,pointy,POINTY,right,3,cool stuff,5,"cognitive function, basic reasoning. Getting a baseline of adult answers to use as the ""developed"" group.",Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_89,Experiment 2a,trialtype12,shape3,FeatureSize,Feature,size,feature,shape7_pointy4_short,shape7_pointy4_long,shape7_smooth4_short,pointy,POINTY,right,3,Thank you!,7,To test a childs interactive game.,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_90,Experiment 2a,trialtype10,shape3,FeatureSize,Size,size,feature,shape7_pointy4_short,shape7_pointy4_long,shape7_smooth4_short,short,SHORT,left,3,,3,Memory,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_91,Experiment 2a,trialtype12,shape3,FeatureSize,Feature,size,feature,shape7_pointy4_short,shape7_pointy4_long,shape7_smooth4_short,pointy,POINTY,right,3,,6,Memory and Perception,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_92,Experiment 2a,trialtype11,shape3,FeatureSize,Feature,feature,size,shape7_pointy4_short,shape7_smooth4_short,shape7_pointy4_long,pointy,POINTY,left,3,,5,Memory task,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_93,Experiment 2a,trialtype10,shape3,FeatureSize,Size,size,feature,shape7_pointy4_short,shape7_pointy4_long,shape7_smooth4_short,short,SHORT,left,3,"Done similar tasks for you guys before in the past but not from this batch or this exact format, so I think it's okay.",5,To see how language guides decisions.,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_94,Experiment 2a,trialtype9,shape3,FeatureSize,Size,feature,size,shape7_pointy4_short,shape7_smooth4_short,shape7_pointy4_long,short,SHORT,right,3,,5,i guess to test out new childres game,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_95,Experiment 2a,trialtype9,shape3,FeatureSize,Size,feature,size,shape7_pointy4_short,shape7_smooth4_short,shape7_pointy4_long,short,SHORT,right,3,,4,Glorps! Run for the Hills!!!!,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_96,Experiment 2a,trialtype9,shape3,FeatureSize,Size,feature,size,shape7_pointy4_short,shape7_smooth4_short,shape7_pointy4_long,short,SHORT,right,3,,5,Word definitions.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_97,Experiment 2a,trialtype14,shape4,FeatureSize,Size,size,feature,shape_long_wet,shape_short_wet,shape_long_dry,long,LONG,left,3,,6,Language recognition,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_98,Experiment 2a,trialtype14,shape4,FeatureSize,Size,size,feature,shape_long_wet,shape_short_wet,shape_long_dry,long,LONG,left,3,,6,"I have no clue, but it was fun.",Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_99,Experiment 2a,trialtype16,shape4,FeatureSize,Feature,size,feature,shape_long_wet,shape_short_wet,shape_long_dry,wet,WET,right,3,Thanks!,5,Identification and perception,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_100,Experiment 2a,trialtype13,shape4,FeatureSize,Size,feature,size,shape_long_wet,shape_long_dry,shape_short_wet,long,LONG,right,2,,2,not sure but curious!,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_101,Experiment 2a,trialtype15,shape4,FeatureSize,Feature,feature,size,shape_long_wet,shape_long_dry,shape_short_wet,wet,WET,left,3,This was interesting,6,What people guess a glorp is based on an example.,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_102,Experiment 2a,trialtype15,shape4,FeatureSize,Feature,feature,size,shape_long_wet,shape_long_dry,shape_short_wet,wet,WET,left,3,Cute,5,Remembering what was seen.,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_103,Experiment 2a,trialtype13,shape4,FeatureSize,Size,feature,size,shape_long_wet,shape_long_dry,shape_short_wet,long,LONG,right,3,,6,Cognitive skills,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_104,Experiment 2a,trialtype14,shape4,FeatureSize,Size,size,feature,shape_long_wet,shape_short_wet,shape_long_dry,long,LONG,left,3,this is cute and interesting great to make games of storys where kids learn,5,about the cognitive on kids using psychology,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_105,Experiment 2a,trialtype13,shape4,FeatureSize,Size,feature,size,shape_long_wet,shape_long_dry,shape_short_wet,long,LONG,right,3,,4,Does child know the meaning of the word long?,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_106,Experiment 2a,trialtype16,shape4,FeatureSize,Feature,size,feature,shape_long_wet,shape_short_wet,shape_long_dry,wet,WET,right,3,,3,No Idea,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_107,Experiment 2a,trialtype14,shape4,FeatureSize,Size,size,feature,shape_long_wet,shape_short_wet,shape_long_dry,long,LONG,left,3,,5,attention,Allen,left,,
